competition_name,season_name,competition_short,tournament_id,team,player,position,position_x,position_y,starts,jersey_number,position_order,position_group,general_role,offensive_role,defensive_role,importance_score,importance_tier,strengths,weaknesses,best_role_fits,best_role_fit_scores,role_adjusted_importance_score,xi_number,xi_label,xi_role_label,starts_share
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,45.0,40.0,4,5,10,Midfielder,Tempo Controller,Finisher / Shot Threat,Balanced Defensive Role,82.79,Key Player,"['Strong xG generation', 'High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Balanced Role","92.8, 86.0, 78.3",82.79,6,6. Sergio Busquets i Burgos | Center Defensive Midfield,Tempo Controller | Key Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Pablo Martín Páez Gavira,Right Center Midfield,60.0,52.0,4,9,12,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,70.1,Important Player,['High pressing activity'],['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Tempo Controller","88.5, 76.9, 72.0",70.1,7,7. Pablo Martín Páez Gavira | Right Center Midfield,Pressing Player | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Pedro González López,Left Center Midfield,60.0,28.0,4,26,14,Midfielder,Tempo Controller,High-Volume Passer,Pressing Specialist,80.85,Key Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']","['Limited xG generation', 'Low shot volume']","Progressive Carrier, Tempo Controller, Ball Winner","99.6, 97.2, 94.3",80.85,8,8. Pedro González López | Left Center Midfield,Tempo Controller | Key Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Ferrán Torres García,Right Wing,88.0,68.0,3,11,20,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,55.4,Rotation / Contributor,['Strong xG generation'],['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Balanced Role","83.1, 61.7, 51.6",55.4,9,9. Ferrán Torres García | Right Wing,Box Threat | Rotation / Contributor,75.0
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Daniel Olmo Carvajal,Left Wing,88.0,12.0,4,21,21,Forward,Box Threat,Finisher / Shot Threat,Ball Winner,86.98,Key Player,"['Strong xG generation', 'High shot volume', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Balanced Role","96.3, 91.7, 84.5",86.98,10,10. Daniel Olmo Carvajal | Left Wing,Box Threat | Key Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Spain,Marco Asensio Willemsen,Center Forward,105.0,40.0,3,10,23,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,60.37,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['Limited ball-winning activity'],"Box Threat, Progressive Carrier, Tempo Controller","92.2, 63.3, 52.8",60.37,11,11. Marco Asensio Willemsen | Center Forward,Box Threat | Rotation / Contributor,75.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Yann Sommer,Goalkeeper,8.0,40.0,3,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,59.85,Rotation / Contributor,['Strong passing accuracy'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Ball Winner","75.8, 62.9, 38.7",59.85,1,1. Yann Sommer | Goalkeeper,Goalkeeper | Rotation / Contributor,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Silvan Widmer,Right Back,28.0,68.0,3,3,2,Defender,Pressing Player,High-Volume Passer,Pressing Specialist,73.61,Important Player,"['High passing involvement', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Ball Winner","80.9, 76.1, 73.1",73.61,2,2. Silvan Widmer | Right Back,Pressing Player | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Manuel Obafemi Akanji,Right Center Back,25.0,52.0,3,5,3,Defender,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,78.18,Important Player,"['Strong xG generation', 'High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Box Threat","90.8, 88.9, 82.2",78.18,3,3. Manuel Obafemi Akanji | Right Center Back,Box Threat | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Nico Elvedi,Left Center Back,25.0,28.0,2,4,5,Defender,Tempo Controller,High-Volume Passer,Defensive Contributor,78.49,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Balanced Role","94.3, 94.0, 73.3",78.49,4,4. Nico Elvedi | Left Center Back,Tempo Controller | Important Player,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Ricardo Iván Rodríguez Araya,Left Back,28.0,12.0,3,13,6,Defender,Progressive Carrier,High-Volume Passer,Balanced Defensive Role,60.56,Rotation / Contributor,"['High passing involvement', 'High carry volume']","['Limited xG generation', 'Low shot volume']","Progressive Carrier, Tempo Controller, Balanced Role","81.5, 70.9, 54.8",60.56,5,5. Ricardo Iván Rodríguez Araya | Left Back,Progressive Carrier | Rotation / Contributor,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Remo Freuler,Right Defensive Midfield,45.0,52.0,3,8,9,Midfielder,Pressing Player,Finisher / Shot Threat,Pressing Specialist,72.6,Important Player,"['Strong xG generation', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","91.2, 80.6, 75.2",72.6,6,6. Remo Freuler | Right Defensive Midfield,Pressing Player | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Granit Xhaka,Left Defensive Midfield,45.0,28.0,3,10,11,Midfielder,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,80.58,Key Player,"['High shot volume', 'High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Box Threat","89.9, 85.1, 82.3",80.58,7,7. Granit Xhaka | Left Defensive Midfield,Box Threat | Key Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Djibril Sow,Center Attacking Midfield,78.0,40.0,3,15,18,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,52.84,Rotation / Contributor,['Strong passing accuracy'],['No clear major weakness from selected indicators'],"Pressing Player, Tempo Controller, Box Threat","73.1, 59.3, 56.6",52.84,8,8. Djibril Sow | Center Attacking Midfield,Balanced Role | Rotation / Contributor,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Xherdan Shaqiri,Right Wing,88.0,68.0,2,23,20,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,66.14,Important Player,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Balanced Role","84.7, 71.6, 62.9",66.14,9,9. Xherdan Shaqiri | Right Wing,Box Threat | Important Player,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Ruben Vargas,Left Wing,88.0,12.0,3,17,21,Forward,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,56.34,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Progressive Carrier","67.0, 56.9, 56.6",56.34,10,10. Ruben Vargas | Left Wing,Balanced Role | Rotation / Contributor,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,Breel-Donald Embolo,Center Forward,105.0,40.0,3,7,23,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,59.54,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","92.9, 78.2, 61.5",59.54,11,11. Breel-Donald Embolo | Center Forward,Box Threat | Rotation / Contributor,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Aymen Dahmen,Goalkeeper,8.0,40.0,3,16,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,28.97,Low Usage / Limited Impact,['Balanced goalkeeper profile'],"['Low passing accuracy', 'Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Ball Winner","35.7, 33.2, 24.0",28.97,1,1. Aymen Dahmen | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Dylan Daniel Mahmoud Bronn,Right Center Back,25.0,52.0,2,6,3,Defender,Ball Winner,Balanced Offensive Role,Ball Winner,65.76,Important Player,['Strong ball-winning activity'],['No clear major weakness from selected indicators'],"Ball Winner, Progressive Carrier, Balanced Role","81.1, 76.7, 66.0",65.76,2,2. Dylan Daniel Mahmoud Bronn | Right Center Back,Ball Winner | Important Player,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Yassine Meriah,Center Back,25.0,40.0,2,4,4,Defender,Progressive Carrier,High-Volume Passer,Ball Winner,74.68,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Tempo Controller","84.2, 81.8, 76.9",74.68,3,3. Yassine Meriah | Center Back,Progressive Carrier | Important Player,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Montassar Omar Talbi,Left Center Back,25.0,28.0,3,3,5,Defender,Ball Winner,Balanced Offensive Role,Ball Winner,66.69,Important Player,['Strong ball-winning activity'],['No clear major weakness from selected indicators'],"Ball Winner, Tempo Controller, Progressive Carrier","89.8, 74.2, 72.9",66.69,4,4. Montassar Omar Talbi | Left Center Back,Ball Winner | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Mohamed Dräger,Right Wing Back,38.0,70.0,2,20,7,Defender,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,61.08,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","89.2, 69.6, 63.7",61.08,5,5. Mohamed Dräger | Right Wing Back,Box Threat | Rotation / Contributor,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Ali Abdi,Left Wing Back,38.0,10.0,2,24,8,Defender,Ball Winner,Balanced Offensive Role,Ball Winner,56.86,Rotation / Contributor,['Strong ball-winning activity'],"['Limited xG generation', 'Low shot volume']","Ball Winner, Pressing Player, Balanced Role","93.7, 65.1, 61.9",56.86,6,6. Ali Abdi | Left Wing Back,Ball Winner | Rotation / Contributor,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Ellyes Joris Skhiri,Right Defensive Midfield,45.0,52.0,3,17,9,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,77.11,Important Player,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Pressing Player, Balanced Role","98.5, 96.5, 81.8",77.11,7,7. Ellyes Joris Skhiri | Right Defensive Midfield,Pressing Player | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Aïssa Bilal Laïdouni,Left Defensive Midfield,45.0,28.0,3,14,11,Midfielder,Ball Winner,Balanced Offensive Role,Ball Winner,73.36,Important Player,['Strong ball-winning activity'],['No clear major weakness from selected indicators'],"Ball Winner, Balanced Role, Pressing Player","98.4, 77.1, 75.6",73.36,8,8. Aïssa Bilal Laïdouni | Left Defensive Midfield,Ball Winner | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Anis Ben Slimane,Right Attacking Midfield,78.0,52.0,1,25,17,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,58.71,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Ball Winner, Pressing Player, Balanced Role","75.3, 73.1, 62.3",58.71,9,9. Anis Ben Slimane | Right Attacking Midfield,Balanced Role | Rotation / Contributor,33.33
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Youssef Msakni,Left Attacking Midfield,78.0,28.0,1,7,19,Midfielder,Box Threat,Finisher / Shot Threat,Ball Winner,78.44,Important Player,"['Strong xG generation', 'High shot volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Balanced Role","98.4, 86.1, 80.7",78.44,10,10. Youssef Msakni | Left Attacking Midfield,Box Threat | Important Player,33.33
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,Issam Jebali,Center Forward,105.0,40.0,2,9,23,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,55.92,Rotation / Contributor,"['Strong xG generation', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Ball Winner","81.6, 80.9, 69.8",55.92,11,11. Issam Jebali | Center Forward,Box Threat | Rotation / Contributor,66.67
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Matthew Charles Turner,Goalkeeper,8.0,40.0,4,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,44.8,Low Usage / Limited Impact,['Balanced goalkeeper profile'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Ball Winner","53.9, 47.9, 45.8",44.8,1,1. Matthew Charles Turner | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Sergino Dest,Right Back,28.0,68.0,4,2,2,Defender,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,82.23,Key Player,"['High shot volume', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Box Threat, Balanced Role","88.6, 81.5, 79.8",82.23,2,2. Sergino Dest | Right Back,Box Threat | Key Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Walker Zimmerman,Right Center Back,25.0,52.0,3,3,3,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,64.82,Rotation / Contributor,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Balanced Role","89.2, 87.2, 56.7",64.82,3,3. Walker Zimmerman | Right Center Back,Tempo Controller | Rotation / Contributor,75.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Tim Ream,Left Center Back,25.0,28.0,4,13,5,Defender,Tempo Controller,High-Volume Passer,Ball Winner,76.82,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Tempo Controller","93.2, 90.8, 89.6",76.82,4,4. Tim Ream | Left Center Back,Tempo Controller | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Antonee Robinson,Left Back,28.0,12.0,4,5,6,Defender,Progressive Carrier,High-Volume Passer,Pressing Specialist,74.57,Important Player,"['High passing involvement', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']","['Limited xG generation', 'Low shot volume']","Ball Winner, Progressive Carrier, Pressing Player","98.1, 89.7, 82.6",74.57,5,5. Antonee Robinson | Left Back,Progressive Carrier | Important Player,100.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Tyler Adams,Center Defensive Midfield,45.0,40.0,3,4,10,Midfielder,Tempo Controller,High-Volume Passer,Pressing Specialist,83.75,Key Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Progressive Carrier","98.8, 97.0, 92.0",83.75,6,6. Tyler Adams | Center Defensive Midfield,Tempo Controller | Key Player,75.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Yunus Dimoara Musah,Right Center Midfield,60.0,52.0,2,6,12,Midfielder,Progressive Carrier,Ball Carrier,Pressing Specialist,82.36,Key Player,"['High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","97.0, 85.6, 83.6",82.36,7,7. Yunus Dimoara Musah | Right Center Midfield,Progressive Carrier | Key Player,50.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Weston McKennie,Left Center Midfield,60.0,28.0,2,8,14,Midfielder,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,69.92,Important Player,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Pressing Player","80.6, 70.0, 69.6",69.92,8,8. Weston McKennie | Left Center Midfield,Box Threat | Important Player,50.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Timothy Weah,Right Wing,88.0,68.0,3,21,20,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,59.09,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Balanced Role","81.6, 61.7, 56.0",59.09,9,9. Timothy Weah | Right Wing,Box Threat | Rotation / Contributor,75.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,Christian Pulisic,Left Wing,88.0,12.0,3,10,21,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,75.65,Important Player,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Pressing Player","94.0, 77.5, 75.6",75.65,10,10. Christian Pulisic | Left Wing,Box Threat | Important Player,75.0
